real_mean,est_mean,real_S,est_S
2.4536426,1.9822655798169804,1.0286165,0.6967535931237332
2.4536426,2.479616699626379,1.0286165,0.2792478033735606
2.4536426,2.8467837811235706,1.0286165,0.39807395982873867
2.4536426,2.5517948667082946,1.0286165,0.36976409155160894
2.4536426,3.347962884382011,1.0286165,0.29023570648910124
2.4536426,2.657375670395501,1.0286165,0.25622319469063437
2.4536426,3.013804553559635,1.0286165,0.1211523524838165
2.4536426,2.5162433514756932,1.0286165,0.0883779373919944
2.4536426,3.1949875829815637,1.0286165,1.135524279649836
2.4536426,1.70702230941614,1.0286165,0.6639087732839669
2.4536426,2.145349805065467,1.0286165,0.6619448043734287
2.4536426,2.470201650532579,1.0286165,0.6240429332757413
2.4536426,2.8504724879487755,1.0286165,0.14704797792815127
2.4536426,2.643101789660047,1.0286165,0.06230529165979348
2.4536426,2.7097627330572376,1.0286165,1.0483367991529544
2.4536426,3.578474282938428,1.0286165,0.7447194499376941
2.4536426,2.8063598821101254,1.0286165,1.0092941108673128
2.4536426,2.1771320436500208,1.0286165,0.01942964289597815
2.4536426,3.279000046538444,1.0286165,0.13833043046908466
2.4536426,1.6584410906127425,1.0286165,0.29455388647608516
2.4536426,2.3020527218850284,1.0286165,0.15878074631813854
2.4536426,2.969718735263051,1.0286165,1.3554803313597854
2.4536426,2.5088051772265922,1.0286165,2.1305790289551565
2.4536426,1.40685388333894,1.0286165,0.0574349667175178
2.4536426,2.662633557893261,1.0286165,0.331092256543871
2.4536426,2.1234693915309943,1.0286165,0.9830716686426803
2.4536426,2.5222955373067837,1.0286165,1.127663752764918
2.4536426,2.4707259898423226,1.0286165,0.7953524095944557
2.4536426,2.9889470386043344,1.0286165,1.4797998356003257
2.4536426,2.4481333570648185,1.0286165,0.2879354659778852
2.4536426,2.880744118517514,1.0286165,1.7926648979420552
2.4536426,3.1201325307300896,1.0286165,0.3720172428161743
