real_mean,est_mean,real_S,est_S
2.4536426,2.721683866646866,1.0286165,0.9061779992027328
2.4536426,1.1378689451191586,1.0286165,1.402081887332844
2.4536426,0.5904989573777167,1.0286165,0.18900067906738716
2.4536426,2.102755628239538,1.0286165,0.5034753511450802
2.4536426,2.0146737120050204,1.0286165,0.295795346774679
2.4536426,3.4943797589851524,1.0286165,0.19589701739592313
2.4536426,1.6750176447947362,1.0286165,1.1618685350534226
2.4536426,0.9637912752227754,1.0286165,0.3370224444001261
2.4536426,2.0807604765569936,1.0286165,0.5631098791820571
2.4536426,2.138603476701138,1.0286165,0.4380035637369126
2.4536426,1.9571367362829148,1.0286165,0.7268744105913237
2.4536426,2.945657943375606,1.0286165,0.4594956650269173
2.4536426,1.955391862101568,1.0286165,0.8486429963127134
2.4536426,2.692429670847709,1.0286165,1.6709732133632689
